Customer Category,Item Category,SKU A,SKU A Desc,SKU B,SKU B Desc,Cross-Price Elasticity,Price Elasticity SKU A,Price Elasticity SKU B,Product Pair Type,SKU A Latest Price per qty,SKU A Latest Qty,SKU A Latest Transaction Date,SKU B Latest Price per qty,SKU B Latest Qty,SKU B Latest Transaction Date
SUPERMARKET,RTE,1337.0,BETAGRO BREAST YUZU PEPPER,1338.0,BETAGRO BREAST GARLIC BUTTER,3.2800662626342945,3.2989725459964365,3.7614861774559176,substitutes - close,2.55,512.0,2024-01-31,2.55,1432.0,2024-01-31
RETAIL,RTC,1155.0,(99) S/L CHIX BREAST FILLET 1.15KG,1158.0,(33) CRISPY CHICKEN SEAWEED 1KG,-43.12960076194569,11.070694425043962,-54.29657942339981,complements - close,17.85,18.0,2024-01-30,17.25,2.0,2024-01-30
RETAIL,RTC,1155.0,(99) S/L CHIX BREAST FILLET 1.15KG,1162.0,(3) CRISPY CHIX S/WEED 400G,20.719741426429415,11.070694425043962,1.8094977532805498,substitutes - close,17.85,18.0,2024-01-30,7.5,72.0,2024-01-26
RETAIL,RTC,1155.0,(99) S/L CHIX BREAST FILLET 1.15KG,1217.0,HONEY PORK RIBS,0.7157015987761425,11.070694425043962,0.11452595563513149,substitutes - moderate,17.85,18.0,2024-01-30,150.0,2.0,2024-01-31
RETAIL,RTC,1155.0,(99) S/L CHIX BREAST FILLET 1.15KG,1218.0,HONEY CHAR SIEW 5KG,1.2908139846220887,11.070694425043962,0.906548789093288,substitutes - moderate,17.85,18.0,2024-01-30,16.2,15.0,2024-01-31
RETAIL,RTC,1155.0,(99) S/L CHIX BREAST FILLET 1.15KG,1300.0,GRILLED BONEIN LEG 5PC,1.223089631198987,11.070694425043962,0.645157344106445,substitutes - moderate,17.85,18.0,2024-01-30,18.75,6.0,2024-01-31
RETAIL,RTC,1155.0,(99) S/L CHIX BREAST FILLET 1.15KG,1316.0,GRILLED CHIX STEAK (5PKT),-6.285461924824144,11.070694425043962,-8.589285933924925,complements - close,17.85,18.0,2024-01-30,28.95,10.0,2024-01-31
RETAIL,RTC,1155.0,(99) S/L CHIX BREAST FILLET 1.15KG,1151.0,(22) SUPER CRISPY CHICKEN 1KG,14.69228180495203,11.070694425043962,31.4950597769827,substitutes - close,17.85,18.0,2024-01-30,14.62,534.0,2024-01-25
RETAIL,RTC,1155.0,(99) S/L CHIX BREAST FILLET 1.15KG,1100.0,JPS01 PORK SAUSAGE ORIGINAL,9.835384700672986,11.070694425043962,-6.02832006978344,substitutes - close,17.85,18.0,2024-01-30,4.58,720.0,2024-01-25
RETAIL,RTC,1155.0,(99) S/L CHIX BREAST FILLET 1.15KG,1120.0,A01 SPICY WINGSTICK,-0.8635062909164974,11.070694425043962,-8.568296135351527,complements - moderate,17.85,18.0,2024-01-30,12.3,90.0,2024-01-30
RETAIL,RTC,1158.0,(33) CRISPY CHICKEN SEAWEED 1KG,1162.0,(3) CRISPY CHIX S/WEED 400G,47.02963540902601,-54.29657942339981,1.8094977532805498,substitutes - close,17.25,2.0,2024-01-30,7.5,72.0,2024-01-26
RETAIL,RTC,1158.0,(33) CRISPY CHICKEN SEAWEED 1KG,1217.0,HONEY PORK RIBS,0.3511154870558344,-54.29657942339981,0.11452595563513149,substitutes - weak,17.25,2.0,2024-01-30,150.0,2.0,2024-01-31
RETAIL,RTC,1158.0,(33) CRISPY CHICKEN SEAWEED 1KG,1218.0,HONEY CHAR SIEW 5KG,0.6339659603072157,-54.29657942339981,0.906548789093288,substitutes - moderate,17.25,2.0,2024-01-30,16.2,15.0,2024-01-31
RETAIL,RTC,1158.0,(33) CRISPY CHICKEN SEAWEED 1KG,1300.0,GRILLED BONEIN LEG 5PC,0.6028207223329415,-54.29657942339981,0.645157344106445,substitutes - moderate,17.25,2.0,2024-01-30,18.75,6.0,2024-01-31
RETAIL,RTC,1158.0,(33) CRISPY CHICKEN SEAWEED 1KG,1316.0,GRILLED CHIX STEAK (5PKT),47.264659156704255,-54.29657942339981,-8.589285933924925,substitutes - close,17.25,2.0,2024-01-30,28.95,10.0,2024-01-31
RETAIL,RTC,1158.0,(33) CRISPY CHICKEN SEAWEED 1KG,1151.0,(22) SUPER CRISPY CHICKEN 1KG,30.858594331120184,-54.29657942339981,31.4950597769827,substitutes - close,17.25,2.0,2024-01-30,14.62,534.0,2024-01-25
RETAIL,RTC,1158.0,(33) CRISPY CHICKEN SEAWEED 1KG,1100.0,JPS01 PORK SAUSAGE ORIGINAL,15.913799209746644,-54.29657942339981,-6.02832006978344,substitutes - close,17.25,2.0,2024-01-30,4.58,720.0,2024-01-25
RETAIL,RTC,1158.0,(33) CRISPY CHICKEN SEAWEED 1KG,1120.0,A01 SPICY WINGSTICK,-0.2694117997956599,-54.29657942339981,-8.568296135351527,complements - weak,17.25,2.0,2024-01-30,12.3,90.0,2024-01-30
RETAIL,RTC,1162.0,(3) CRISPY CHIX S/WEED 400G,1217.0,HONEY PORK RIBS,0.8313090137935277,1.8094977532805498,0.11452595563513149,substitutes - moderate,7.5,72.0,2024-01-26,150.0,2.0,2024-01-31
RETAIL,RTC,1162.0,(3) CRISPY CHIX S/WEED 400G,1218.0,HONEY CHAR SIEW 5KG,1.5002383817711245,1.8094977532805498,0.906548789093288,substitutes - close,7.5,72.0,2024-01-26,16.2,15.0,2024-01-31
RETAIL,RTC,1162.0,(3) CRISPY CHIX S/WEED 400G,1300.0,GRILLED BONEIN LEG 5PC,1.423209499054702,1.8094977532805498,0.645157344106445,substitutes - moderate,7.5,72.0,2024-01-26,18.75,6.0,2024-01-31
RETAIL,RTC,1162.0,(3) CRISPY CHIX S/WEED 400G,1316.0,GRILLED CHIX STEAK (5PKT),9.812959385587892,1.8094977532805498,-8.589285933924925,substitutes - close,7.5,72.0,2024-01-26,28.95,10.0,2024-01-31
RETAIL,RTC,1162.0,(3) CRISPY CHIX S/WEED 400G,1151.0,(22) SUPER CRISPY CHICKEN 1KG,6.710156199706004,1.8094977532805498,31.4950597769827,substitutes - close,7.5,72.0,2024-01-26,14.62,534.0,2024-01-25
RETAIL,RTC,1162.0,(3) CRISPY CHIX S/WEED 400G,1100.0,JPS01 PORK SAUSAGE ORIGINAL,-8.593251317494966,1.8094977532805498,-6.02832006978344,complements - close,7.5,72.0,2024-01-26,4.58,720.0,2024-01-25
RETAIL,RTC,1162.0,(3) CRISPY CHIX S/WEED 400G,1120.0,A01 SPICY WINGSTICK,1.878806323688774,1.8094977532805498,-8.568296135351527,substitutes - close,7.5,72.0,2024-01-26,12.3,90.0,2024-01-30
RETAIL,RTC,1217.0,HONEY PORK RIBS,1218.0,HONEY CHAR SIEW 5KG,0.23719883530243016,0.11452595563513149,0.906548789093288,substitutes - weak,150.0,2.0,2024-01-31,16.2,15.0,2024-01-31
RETAIL,RTC,1217.0,HONEY PORK RIBS,1300.0,GRILLED BONEIN LEG 5PC,0.22520867331804714,0.11452595563513149,0.645157344106445,substitutes - weak,150.0,2.0,2024-01-31,18.75,6.0,2024-01-31
RETAIL,RTC,1217.0,HONEY PORK RIBS,1316.0,GRILLED CHIX STEAK (5PKT),4.1652854257786895,0.11452595563513149,-8.589285933924925,substitutes - close,150.0,2.0,2024-01-31,28.95,10.0,2024-01-31
RETAIL,RTC,1217.0,HONEY PORK RIBS,1151.0,(22) SUPER CRISPY CHICKEN 1KG,-1.0360400981343418,0.11452595563513149,31.4950597769827,complements - moderate,150.0,2.0,2024-01-31,14.62,534.0,2024-01-25
RETAIL,RTC,1217.0,HONEY PORK RIBS,1100.0,JPS01 PORK SAUSAGE ORIGINAL,2.5624485695284065,0.11452595563513149,-6.02832006978344,substitutes - close,150.0,2.0,2024-01-31,4.58,720.0,2024-01-25
RETAIL,RTC,1217.0,HONEY PORK RIBS,1120.0,A01 SPICY WINGSTICK,-0.40043074417499847,0.11452595563513149,-8.568296135351527,complements - weak,150.0,2.0,2024-01-31,12.3,90.0,2024-01-30
RETAIL,RTC,1218.0,HONEY CHAR SIEW 5KG,1300.0,GRILLED BONEIN LEG 5PC,0.9161807863211836,0.906548789093288,0.645157344106445,substitutes - moderate,16.2,15.0,2024-01-31,18.75,6.0,2024-01-31
RETAIL,RTC,1218.0,HONEY CHAR SIEW 5KG,1316.0,GRILLED CHIX STEAK (5PKT),-8.83520942348905,0.906548789093288,-8.589285933924925,complements - close,16.2,15.0,2024-01-31,28.95,10.0,2024-01-31
RETAIL,RTC,1218.0,HONEY CHAR SIEW 5KG,1151.0,(22) SUPER CRISPY CHICKEN 1KG,-1.069478751446765,0.906548789093288,31.4950597769827,complements - moderate,16.2,15.0,2024-01-31,14.62,534.0,2024-01-25
RETAIL,RTC,1218.0,HONEY CHAR SIEW 5KG,1100.0,JPS01 PORK SAUSAGE ORIGINAL,-4.3196178435152905,0.906548789093288,-6.02832006978344,complements - close,16.2,15.0,2024-01-31,4.58,720.0,2024-01-25
RETAIL,RTC,1218.0,HONEY CHAR SIEW 5KG,1120.0,A01 SPICY WINGSTICK,-0.4059775909820234,0.906548789093288,-8.568296135351527,complements - weak,16.2,15.0,2024-01-31,12.3,90.0,2024-01-30
RETAIL,RTC,1300.0,GRILLED BONEIN LEG 5PC,1316.0,GRILLED CHIX STEAK (5PKT),-6.690632819357154,0.645157344106445,-8.589285933924925,complements - close,18.75,6.0,2024-01-31,28.95,10.0,2024-01-31
RETAIL,RTC,1300.0,GRILLED BONEIN LEG 5PC,1151.0,(22) SUPER CRISPY CHICKEN 1KG,-2.4985279230899886,0.645157344106445,31.4950597769827,complements - close,18.75,6.0,2024-01-31,14.62,534.0,2024-01-25
RETAIL,RTC,1300.0,GRILLED BONEIN LEG 5PC,1100.0,JPS01 PORK SAUSAGE ORIGINAL,-1.0189829558660164,0.645157344106445,-6.02832006978344,complements - moderate,18.75,6.0,2024-01-31,4.58,720.0,2024-01-25
RETAIL,RTC,1300.0,GRILLED BONEIN LEG 5PC,1120.0,A01 SPICY WINGSTICK,-0.40788735697275463,0.645157344106445,-8.568296135351527,complements - weak,18.75,6.0,2024-01-31,12.3,90.0,2024-01-30
RETAIL,RTC,1316.0,GRILLED CHIX STEAK (5PKT),1151.0,(22) SUPER CRISPY CHICKEN 1KG,-1.3058991970163354,-8.589285933924925,31.4950597769827,complements - moderate,28.95,10.0,2024-01-31,14.62,534.0,2024-01-25
RETAIL,RTC,1316.0,GRILLED CHIX STEAK (5PKT),1100.0,JPS01 PORK SAUSAGE ORIGINAL,0.40348742140602284,-8.589285933924925,-6.02832006978344,substitutes - weak,28.95,10.0,2024-01-31,4.58,720.0,2024-01-25
RETAIL,RTC,1316.0,GRILLED CHIX STEAK (5PKT),1120.0,A01 SPICY WINGSTICK,0.24602477794580624,-8.589285933924925,-8.568296135351527,substitutes - weak,28.95,10.0,2024-01-31,12.3,90.0,2024-01-30
RETAIL,RTC,1151.0,(22) SUPER CRISPY CHICKEN 1KG,1100.0,JPS01 PORK SAUSAGE ORIGINAL,-2.6750919740505195,31.4950597769827,-6.02832006978344,complements - close,14.62,534.0,2024-01-25,4.58,720.0,2024-01-25
RETAIL,RTC,1151.0,(22) SUPER CRISPY CHICKEN 1KG,1120.0,A01 SPICY WINGSTICK,6.108813549386646,31.4950597769827,-8.568296135351527,substitutes - close,14.62,534.0,2024-01-25,12.3,90.0,2024-01-30
RETAIL,RTC,1100.0,JPS01 PORK SAUSAGE ORIGINAL,1120.0,A01 SPICY WINGSTICK,0.4219642322038517,-6.02832006978344,-8.568296135351527,substitutes - weak,4.58,720.0,2024-01-25,12.3,90.0,2024-01-30
RETAIL,RTE,1331.0,BETAGRO BREAST GARLIC PEPPER,1332.0,BETAGRO BREAST HERBS,1.7730050344043105,1.785425814515933,1.842040651493561,substitutes - close,2.7,24.0,2023-10-07,2.7,24.0,2023-10-07
RETAIL,RTE,1331.0,BETAGRO BREAST GARLIC PEPPER,1333.0,BETAGRO BREAST PINK SALT,2.3199823413826435,1.785425814515933,1.8759420099396162,substitutes - close,2.7,24.0,2023-10-07,2.7,160.0,2023-03-24
RETAIL,RTE,1332.0,BETAGRO BREAST HERBS,1333.0,BETAGRO BREAST PINK SALT,2.3411502838676794,1.842040651493561,1.8759420099396162,substitutes - close,2.7,24.0,2023-10-07,2.7,160.0,2023-03-24
RETAIL,Raw,1030.0,SP01 SKINLESS CHIX BREAST,1031.0,SP02 CHIX BREAST,-1.8877640514995666,-2.5762162971619222,-9.40784110928285,complements - close,8.4,288.0,2024-01-31,8.4,36.0,2024-01-31
RETAIL,Raw,1030.0,SP01 SKINLESS CHIX BREAST,1032.0,SP03 CHICKEN FILLET,-6.979710601618211,-2.5762162971619222,7.8336932410608595,complements - close,8.4,288.0,2024-01-31,8.4,144.0,2024-01-31
RETAIL,Raw,1030.0,SP01 SKINLESS CHIX BREAST,1036.0,SP07 CHIX BONE IN THIGH,-3.322004803079265,-2.5762162971619222,-4.402692097124749,complements - close,8.4,288.0,2024-01-31,9.3,60.0,2024-01-31
RETAIL,Raw,1031.0,SP02 CHIX BREAST,1032.0,SP03 CHICKEN FILLET,-24.683292081149723,-9.40784110928285,7.8336932410608595,complements - close,8.4,36.0,2024-01-31,8.4,144.0,2024-01-31
RETAIL,Raw,1031.0,SP02 CHIX BREAST,1036.0,SP07 CHIX BONE IN THIGH,-16.03622565154491,-9.40784110928285,-4.402692097124749,complements - close,8.4,36.0,2024-01-31,9.3,60.0,2024-01-31
RETAIL,Raw,1032.0,SP03 CHICKEN FILLET,1036.0,SP07 CHIX BONE IN THIGH,6.657086590120937,7.8336932410608595,-4.402692097124749,substitutes - close,8.4,144.0,2024-01-31,9.3,60.0,2024-01-31
